image,image_path,sequence,image_number,emotion
S126_008_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000021.png,S126_008,21,1
S126_008_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000009.png,S126_008,9,1
S126_008_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000004.png,S126_008,4,0
S126_008_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000010.png,S126_008,10,1
S126_008_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000011.png,S126_008,11,1
S126_008_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000005.png,S126_008,5,1
S126_008_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000013.png,S126_008,13,1
S126_008_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000007.png,S126_008,7,1
S126_008_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000006.png,S126_008,6,1
S126_008_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000012.png,S126_008,12,1
S126_008_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000016.png,S126_008,16,1
S126_008_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000002.png,S126_008,2,0
S126_008_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000003.png,S126_008,3,0
S126_008_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000017.png,S126_008,17,1
S126_008_00000029.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000029.png,S126_008,29,1
S126_008_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000001.png,S126_008,1,0
S126_008_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000015.png,S126_008,15,1
S126_008_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000014.png,S126_008,14,1
S126_008_00000028.png,../01_raw_data/CK+/cohn-kanade-images/S126/008/S126_008_00000028.png,S126_008,28,1
S126_004_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000008.png,S126_004,8,7
S126_004_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000009.png,S126_004,9,7
S126_004_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000007.png,S126_004,7,7
S126_004_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000006.png,S126_004,6,7
S126_004_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000012.png,S126_004,12,7
S126_004_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000004.png,S126_004,4,0
S126_004_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000010.png,S126_004,10,7
S126_004_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000011.png,S126_004,11,7
S126_004_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000005.png,S126_004,5,7
S126_004_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000001.png,S126_004,1,0
S126_004_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000002.png,S126_004,2,0
S126_004_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S126/004/S126_004_00000003.png,S126_004,3,0
S128_011_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000009.png,S128_011,9,5
S128_011_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000008.png,S128_011,8,5
S128_011_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000014.png,S128_011,14,5
S128_011_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000001.png,S128_011,1,0
S128_011_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000015.png,S128_011,15,5
S128_011_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000003.png,S128_011,3,0
S128_011_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000016.png,S128_011,16,5
S128_011_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000002.png,S128_011,2,0
S128_011_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000006.png,S128_011,6,5
S128_011_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000012.png,S128_011,12,5
S128_011_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000013.png,S128_011,13,5
S128_011_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000007.png,S128_011,7,5
S128_011_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000011.png,S128_011,11,5
S128_011_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000005.png,S128_011,5,5
S128_011_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000004.png,S128_011,4,0
S128_011_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S128/011/S128_011_00000010.png,S128_011,10,5
S128_004_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000008.png,S128_004,8,3
S128_004_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000009.png,S128_004,9,3
S128_004_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000001.png,S128_004,1,0
S128_004_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000002.png,S128_004,2,0
S128_004_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000003.png,S128_004,3,0
S128_004_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000013.png,S128_004,13,3
S128_004_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000007.png,S128_004,7,3
S128_004_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000006.png,S128_004,6,3
S128_004_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000012.png,S128_004,12,3
S128_004_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000004.png,S128_004,4,0
S128_004_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000010.png,S128_004,10,3
S128_004_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000011.png,S128_004,11,3
S128_004_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S128/004/S128_004_00000005.png,S128_004,5,3
S117_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000012.png,S117_001,12,7
S117_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000006.png,S117_001,6,7
S117_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000007.png,S117_001,7,7
S117_001_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000013.png,S117_001,13,7
S117_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000005.png,S117_001,5,7
S117_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000011.png,S117_001,11,7
S117_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000010.png,S117_001,10,7
S117_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000004.png,S117_001,4,0
S117_001_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000014.png,S117_001,14,7
S117_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000001.png,S117_001,1,0
S117_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000003.png,S117_001,3,0
S117_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000002.png,S117_001,2,0
S117_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000009.png,S117_001,9,7
S117_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S117/001/S117_001_00000008.png,S117_001,8,7
S117_006_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S117/006/S117_006_00000006.png,S117_006,6,1
S117_006_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S117/006/S117_006_00000007.png,S117_006,7,1
S117_006_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S117/006/S117_006_00000005.png,S117_006,5,1
S117_006_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S117/006/S117_006_00000010.png,S117_006,10,1
S117_006_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S117/006/S117_006_00000004.png,S117_006,4,0
S117_006_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S117/006/S117_006_00000001.png,S117_006,1,0
S117_006_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S117/006/S117_006_00000003.png,S117_006,3,0
S117_006_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S117/006/S117_006_00000002.png,S117_006,2,0
S117_006_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S117/006/S117_006_00000009.png,S117_006,9,1
S117_006_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S117/006/S117_006_00000008.png,S117_006,8,1
S117_003_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000009.png,S117_003,9,4
S117_003_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000008.png,S117_003,8,4
S117_003_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000014.png,S117_003,14,4
S117_003_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000001.png,S117_003,1,0
S117_003_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000003.png,S117_003,3,0
S117_003_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000002.png,S117_003,2,0
S117_003_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000012.png,S117_003,12,4
S117_003_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000006.png,S117_003,6,4
S117_003_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000007.png,S117_003,7,4
S117_003_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000013.png,S117_003,13,4
S117_003_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000005.png,S117_003,5,4
S117_003_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000011.png,S117_003,11,4
S117_003_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000010.png,S117_003,10,4
S117_003_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S117/003/S117_003_00000004.png,S117_003,4,0
S110_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000008.png,S110_001,8,7
S110_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000009.png,S110_001,9,7
S110_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000001.png,S110_001,1,0
S110_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000002.png,S110_001,2,0
S110_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000003.png,S110_001,3,0
S110_001_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000013.png,S110_001,13,7
S110_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000007.png,S110_001,7,7
S110_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000006.png,S110_001,6,7
S110_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000012.png,S110_001,12,7
S110_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000004.png,S110_001,4,0
S110_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000010.png,S110_001,10,7
S110_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000011.png,S110_001,11,7
S110_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S110/001/S110_001_00000005.png,S110_001,5,7
S096_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S096/001/S096_001_00000003.png,S096_001,3,0
S096_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S096/001/S096_001_00000002.png,S096_001,2,0
S096_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S096/001/S096_001_00000001.png,S096_001,1,0
S096_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S096/001/S096_001_00000005.png,S096_001,5,7
S096_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S096/001/S096_001_00000004.png,S096_001,4,0
S096_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S096/001/S096_001_00000006.png,S096_001,6,7
S096_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S096/001/S096_001_00000007.png,S096_001,7,7
S096_003_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000009.png,S096_003,9,3
S096_003_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000008.png,S096_003,8,3
S096_003_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000011.png,S096_003,11,3
S096_003_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000005.png,S096_003,5,3
S096_003_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000004.png,S096_003,4,0
S096_003_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000010.png,S096_003,10,3
S096_003_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000006.png,S096_003,6,3
S096_003_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000012.png,S096_003,12,3
S096_003_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000007.png,S096_003,7,3
S096_003_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000003.png,S096_003,3,0
S096_003_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000002.png,S096_003,2,0
S096_003_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S096/003/S096_003_00000001.png,S096_003,1,0
S096_004_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000009.png,S096_004,9,5
S096_004_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000008.png,S096_004,8,5
S096_004_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000011.png,S096_004,11,5
S096_004_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000005.png,S096_004,5,5
S096_004_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000004.png,S096_004,4,0
S096_004_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000010.png,S096_004,10,5
S096_004_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000006.png,S096_004,6,5
S096_004_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000007.png,S096_004,7,5
S096_004_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000003.png,S096_004,3,0
S096_004_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000002.png,S096_004,2,0
S096_004_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S096/004/S096_004_00000001.png,S096_004,1,0
S062_001_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000008.png,S062_001,8,4
S062_001_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000009.png,S062_001,9,4
S062_001_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000013.png,S062_001,13,4
S062_001_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000007.png,S062_001,7,4
S062_001_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000006.png,S062_001,6,4
S062_001_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000012.png,S062_001,12,4
S062_001_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000004.png,S062_001,4,0
S062_001_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000010.png,S062_001,10,4
S062_001_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000011.png,S062_001,11,4
S062_001_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000005.png,S062_001,5,4
S062_001_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000001.png,S062_001,1,0
S062_001_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000015.png,S062_001,15,4
S062_001_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000014.png,S062_001,14,4
S062_001_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000016.png,S062_001,16,4
S062_001_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000002.png,S062_001,2,0
S062_001_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000003.png,S062_001,3,0
S062_001_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S062/001/S062_001_00000017.png,S062_001,17,4
S062_004_00000001.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000001.png,S062_004,1,0
S062_004_00000015.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000015.png,S062_004,15,5
S062_004_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000014.png,S062_004,14,5
S062_004_00000016.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000016.png,S062_004,16,5
S062_004_00000002.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000002.png,S062_004,2,0
S062_004_00000003.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000003.png,S062_004,3,0
S062_004_00000017.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000017.png,S062_004,17,5
S062_004_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000013.png,S062_004,13,5
S062_004_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000007.png,S062_004,7,5
S062_004_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000006.png,S062_004,6,5
S062_004_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000012.png,S062_004,12,5
S062_004_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000004.png,S062_004,4,0
S062_004_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000010.png,S062_004,10,5
S062_004_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000011.png,S062_004,11,5
S062_004_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000005.png,S062_004,5,5
S062_004_00000008.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000008.png,S062_004,8,5
S062_004_00000020.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000020.png,S062_004,20,5
S062_004_00000021.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000021.png,S062_004,21,5
S062_004_00000009.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000009.png,S062_004,9,5
S062_004_00000023.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000023.png,S062_004,23,5
S062_004_00000022.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000022.png,S062_004,22,5
S062_004_00000019.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000019.png,S062_004,19,5
S062_004_00000018.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000018.png,S062_004,18,5
S062_004_00000024.png,../01_raw_data/CK+/cohn-kanade-images/S062/004/S062_004_00000024.png,S062_004,24,5
S062_005_00000012.png,../01_raw_data/CK+/cohn-kanade-images/S062/005/S062_005_00000012.png,S062_005,12,3
S062_005_00000006.png,../01_raw_data/CK+/cohn-kanade-images/S062/005/S062_005_00000006.png,S062_005,6,3
S062_005_00000007.png,../01_raw_data/CK+/cohn-kanade-images/S062/005/S062_005_00000007.png,S062_005,7,3
S062_005_00000013.png,../01_raw_data/CK+/cohn-kanade-images/S062/005/S062_005_00000013.png,S062_005,13,3
S062_005_00000005.png,../01_raw_data/CK+/cohn-kanade-images/S062/005/S062_005_00000005.png,S062_005,5,3
S062_005_00000011.png,../01_raw_data/CK+/cohn-kanade-images/S062/005/S062_005_00000011.png,S062_005,11,3
S062_005_00000010.png,../01_raw_data/CK+/cohn-kanade-images/S062/005/S062_005_00000010.png,S062_005,10,3
S062_005_00000004.png,../01_raw_data/CK+/cohn-kanade-images/S062/005/S062_005_00000004.png,S062_005,4,0
S062_005_00000014.png,../01_raw_data/CK+/cohn-kanade-images/S062/005/S062_005_00000014.png,S062_005,14,3
